country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Saint Lucia,2010,female,75+ years,0,3852,0,Saint Lucia2010,0.73,"1,381,968,259",8557,Silent
Saint Lucia,2010,male,15-24 years,0,15545,0,Saint Lucia2010,0.73,"1,381,968,259",8557,Millenials
Saint Lucia,2010,male,25-34 years,0,13280,0,Saint Lucia2010,0.73,"1,381,968,259",8557,Generation X
Saint Lucia,2010,male,5-14 years,0,14494,0,Saint Lucia2010,0.73,"1,381,968,259",8557,Generation Z
Saint Lucia,2010,male,75+ years,0,2830,0,Saint Lucia2010,0.73,"1,381,968,259",8557,Silent
Saint Lucia,2011,male,55-74 years,3,10517,28.53,Saint Lucia2011,0.73,"1,437,684,815",8826,Boomers
Saint Lucia,2011,male,35-54 years,4,23081,17.33,Saint Lucia2011,0.73,"1,437,684,815",8826,Generation X
Saint Lucia,2011,male,25-34 years,1,13402,7.46,Saint Lucia2011,0.73,"1,437,684,815",8826,Millenials
Saint Lucia,2011,female,15-24 years,0,15844,0,Saint Lucia2011,0.73,"1,437,684,815",8826,Millenials
Saint Lucia,2011,female,25-34 years,0,14012,0,Saint Lucia2011,0.73,"1,437,684,815",8826,Millenials
Saint Lucia,2011,female,35-54 years,0,24250,0,Saint Lucia2011,0.73,"1,437,684,815",8826,Generation X
Saint Lucia,2011,female,5-14 years,0,13949,0,Saint Lucia2011,0.73,"1,437,684,815",8826,Generation Z
Saint Lucia,2011,female,55-74 years,0,11141,0,Saint Lucia2011,0.73,"1,437,684,815",8826,Boomers
Saint Lucia,2011,female,75+ years,0,3936,0,Saint Lucia2011,0.73,"1,437,684,815",8826,Silent
Saint Lucia,2011,male,15-24 years,0,15798,0,Saint Lucia2011,0.73,"1,437,684,815",8826,Millenials
Saint Lucia,2011,male,5-14 years,0,14055,0,Saint Lucia2011,0.73,"1,437,684,815",8826,Generation Z
Saint Lucia,2011,male,75+ years,0,2907,0,Saint Lucia2011,0.73,"1,437,684,815",8826,Silent
Saint Lucia,2012,male,75+ years,1,2977,33.59,Saint Lucia2012,0.73,"1,436,803,333",8764,Silent
Saint Lucia,2012,male,35-54 years,4,23432,17.07,Saint Lucia2012,0.73,"1,436,803,333",8764,Generation X
Saint Lucia,2012,male,55-74 years,1,10788,9.27,Saint Lucia2012,0.73,"1,436,803,333",8764,Boomers
Saint Lucia,2012,male,25-34 years,1,13446,7.44,Saint Lucia2012,0.73,"1,436,803,333",8764,Millenials
Saint Lucia,2012,male,5-14 years,1,13592,7.36,Saint Lucia2012,0.73,"1,436,803,333",8764,Generation Z
Saint Lucia,2012,male,15-24 years,1,16016,6.24,Saint Lucia2012,0.73,"1,436,803,333",8764,Millenials
Saint Lucia,2012,female,35-54 years,1,24624,4.06,Saint Lucia2012,0.73,"1,436,803,333",8764,Generation X
Saint Lucia,2012,female,15-24 years,0,16001,0,Saint Lucia2012,0.73,"1,436,803,333",8764,Millenials
Saint Lucia,2012,female,25-34 years,0,14085,0,Saint Lucia2012,0.73,"1,436,803,333",8764,Millenials
Saint Lucia,2012,female,5-14 years,0,13460,0,Saint Lucia2012,0.73,"1,436,803,333",8764,Generation Z
Saint Lucia,2012,female,55-74 years,0,11502,0,Saint Lucia2012,0.73,"1,436,803,333",8764,Boomers
Saint Lucia,2012,female,75+ years,0,4017,0,Saint Lucia2012,0.73,"1,436,803,333",8764,Silent
Saint Lucia,2013,male,75+ years,1,3037,32.93,Saint Lucia2013,0.729,"1,489,928,889",9041,Silent
Saint Lucia,2013,male,25-34 years,3,13451,22.3,Saint Lucia2013,0.729,"1,489,928,889",9041,Millenials
Saint Lucia,2013,male,55-74 years,2,11088,18.04,Saint Lucia2013,0.729,"1,489,928,889",9041,Boomers
Saint Lucia,2013,male,35-54 years,4,23758,16.84,Saint Lucia2013,0.729,"1,489,928,889",9041,Generation X
Saint Lucia,2013,male,15-24 years,2,16184,12.36,Saint Lucia2013,0.729,"1,489,928,889",9041,Millenials
Saint Lucia,2013,male,5-14 years,1,13116,7.62,Saint Lucia2013,0.729,"1,489,928,889",9041,Generation Z
Saint Lucia,2013,female,35-54 years,1,24949,4.01,Saint Lucia2013,0.729,"1,489,928,889",9041,Generation X
Saint Lucia,2013,female,15-24 years,0,16134,0,Saint Lucia2013,0.729,"1,489,928,889",9041,Millenials
Saint Lucia,2013,female,25-34 years,0,14124,0,Saint Lucia2013,0.729,"1,489,928,889",9041,Millenials
Saint Lucia,2013,female,5-14 years,0,12956,0,Saint Lucia2013,0.729,"1,489,928,889",9041,Generation Z
Saint Lucia,2013,female,55-74 years,0,11907,0,Saint Lucia2013,0.729,"1,489,928,889",9041,Boomers
Saint Lucia,2013,female,75+ years,0,4086,0,Saint Lucia2013,0.729,"1,489,928,889",9041,Silent
Saint Lucia,2014,male,55-74 years,3,11439,26.23,Saint Lucia2014,0.729,"1,551,921,037",9372,Boomers
Saint Lucia,2014,male,25-34 years,3,13477,22.26,Saint Lucia2014,0.729,"1,551,921,037",9372,Millenials
Saint Lucia,2014,male,35-54 years,4,24066,16.62,Saint Lucia2014,0.729,"1,551,921,037",9372,Generation X
Saint Lucia,2014,female,25-34 years,2,14165,14.12,Saint Lucia2014,0.729,"1,551,921,037",9372,Millenials
Saint Lucia,2014,female,15-24 years,1,16194,6.18,Saint Lucia2014,0.729,"1,551,921,037",9372,Millenials
Saint Lucia,2014,male,15-24 years,1,16267,6.15,Saint Lucia2014,0.729,"1,551,921,037",9372,Millenials
Saint Lucia,2014,female,35-54 years,0,25264,0,Saint Lucia2014,0.729,"1,551,921,037",9372,Generation X
Saint Lucia,2014,female,5-14 years,0,12464,0,Saint Lucia2014,0.729,"1,551,921,037",9372,Generation Z
Saint Lucia,2014,female,55-74 years,0,12366,0,Saint Lucia2014,0.729,"1,551,921,037",9372,Boomers
Saint Lucia,2014,female,75+ years,0,4163,0,Saint Lucia2014,0.729,"1,551,921,037",9372,Silent
Saint Lucia,2014,male,5-14 years,0,12649,0,Saint Lucia2014,0.729,"1,551,921,037",9372,Generation Z
Saint Lucia,2014,male,75+ years,0,3082,0,Saint Lucia2014,0.729,"1,551,921,037",9372,Silent
Saint Vincent and Grenadines,1985,male,35-54 years,2,6100,32.79,Saint Vincent and Grenadines1985,,"145,641,704",1622,Silent
Saint Vincent and Grenadines,1985,female,15-24 years,0,11900,0,Saint Vincent and Grenadines1985,,"145,641,704",1622,Generation X
Saint Vincent and Grenadines,1985,female,25-34 years,0,9200,0,Saint Vincent and Grenadines1985,,"145,641,704",1622,Boomers
Saint Vincent and Grenadines,1985,female,35-54 years,0,7400,0,Saint Vincent and Grenadines1985,,"145,641,704",1622,Silent
Saint Vincent and Grenadines,1985,female,5-14 years,0,12300,0,Saint Vincent and Grenadines1985,,"145,641,704",1622,Generation X
Saint Vincent and Grenadines,1985,female,55-74 years,0,4100,0,Saint Vincent and Grenadines1985,,"145,641,704",1622,G.I. Generation
Saint Vincent and Grenadines,1985,female,75+ years,0,1000,0,Saint Vincent and Grenadines1985,,"145,641,704",1622,G.I. Generation
Saint Vincent and Grenadines,1985,male,15-24 years,0,12100,0,Saint Vincent and Grenadines1985,,"145,641,704",1622,Generation X
Saint Vincent and Grenadines,1985,male,25-34 years,0,9300,0,Saint Vincent and Grenadines1985,,"145,641,704",1622,Boomers
Saint Vincent and Grenadines,1985,male,5-14 years,0,12800,0,Saint Vincent and Grenadines1985,,"145,641,704",1622,Generation X
Saint Vincent and Grenadines,1985,male,55-74 years,0,2900,0,Saint Vincent and Grenadines1985,,"145,641,704",1622,G.I. Generation
Saint Vincent and Grenadines,1985,male,75+ years,0,700,0,Saint Vincent and Grenadines1985,,"145,641,704",1622,G.I. Generation
Saint Vincent and Grenadines,1986,female,15-24 years,0,12100,0,Saint Vincent and Grenadines1986,,"160,846,667",1771,Generation X
Saint Vincent and Grenadines,1986,female,25-34 years,0,9300,0,Saint Vincent and Grenadines1986,,"160,846,667",1771,Boomers
Saint Vincent and Grenadines,1986,female,35-54 years,0,7400,0,Saint Vincent and Grenadines1986,,"160,846,667",1771,Silent
Saint Vincent and Grenadines,1986,female,5-14 years,0,12500,0,Saint Vincent and Grenadines1986,,"160,846,667",1771,Generation X
Saint Vincent and Grenadines,1986,female,55-74 years,0,4100,0,Saint Vincent and Grenadines1986,,"160,846,667",1771,G.I. Generation
Saint Vincent and Grenadines,1986,female,75+ years,0,1000,0,Saint Vincent and Grenadines1986,,"160,846,667",1771,G.I. Generation
Saint Vincent and Grenadines,1986,male,15-24 years,0,12300,0,Saint Vincent and Grenadines1986,,"160,846,667",1771,Generation X
Saint Vincent and Grenadines,1986,male,25-34 years,0,9400,0,Saint Vincent and Grenadines1986,,"160,846,667",1771,Boomers
Saint Vincent and Grenadines,1986,male,35-54 years,0,6100,0,Saint Vincent and Grenadines1986,,"160,846,667",1771,Silent
Saint Vincent and Grenadines,1986,male,5-14 years,0,13000,0,Saint Vincent and Grenadines1986,,"160,846,667",1771,Generation X
Saint Vincent and Grenadines,1986,male,55-74 years,0,2900,0,Saint Vincent and Grenadines1986,,"160,846,667",1771,G.I. Generation
Saint Vincent and Grenadines,1986,male,75+ years,0,700,0,Saint Vincent and Grenadines1986,,"160,846,667",1771,G.I. Generation
Saint Vincent and Grenadines,1987,female,15-24 years,0,11800,0,Saint Vincent and Grenadines1987,,"175,580,630",1908,Generation X
Saint Vincent and Grenadines,1987,female,25-34 years,0,7722,0,Saint Vincent and Grenadines1987,,"175,580,630",1908,Boomers
Saint Vincent and Grenadines,1987,female,35-54 years,0,7471,0,Saint Vincent and Grenadines1987,,"175,580,630",1908,Silent
Saint Vincent and Grenadines,1987,female,5-14 years,0,13490,0,Saint Vincent and Grenadines1987,,"175,580,630",1908,Generation X
Saint Vincent and Grenadines,1987,female,55-74 years,0,4835,0,Saint Vincent and Grenadines1987,,"175,580,630",1908,G.I. Generation
Saint Vincent and Grenadines,1987,female,75+ years,0,1500,0,Saint Vincent and Grenadines1987,,"175,580,630",1908,G.I. Generation
Saint Vincent and Grenadines,1987,male,15-24 years,0,12015,0,Saint Vincent and Grenadines1987,,"175,580,630",1908,Generation X
Saint Vincent and Grenadines,1987,male,25-34 years,0,7324,0,Saint Vincent and Grenadines1987,,"175,580,630",1908,Boomers
Saint Vincent and Grenadines,1987,male,35-54 years,0,7072,0,Saint Vincent and Grenadines1987,,"175,580,630",1908,Silent
Saint Vincent and Grenadines,1987,male,5-14 years,0,13801,0,Saint Vincent and Grenadines1987,,"175,580,630",1908,Generation X
Saint Vincent and Grenadines,1987,male,55-74 years,0,4058,0,Saint Vincent and Grenadines1987,,"175,580,630",1908,G.I. Generation
Saint Vincent and Grenadines,1987,male,75+ years,0,948,0,Saint Vincent and Grenadines1987,,"175,580,630",1908,G.I. Generation
Saint Vincent and Grenadines,1990,male,25-34 years,3,8514,35.24,Saint Vincent and Grenadines1990,,"240,365,259",2553,Boomers
Saint Vincent and Grenadines,1990,male,55-74 years,1,4229,23.65,Saint Vincent and Grenadines1990,,"240,365,259",2553,G.I. Generation
Saint Vincent and Grenadines,1990,male,35-54 years,1,7593,13.17,Saint Vincent and Grenadines1990,,"240,365,259",2553,Silent
Saint Vincent and Grenadines,1990,female,15-24 years,0,11097,0,Saint Vincent and Grenadines1990,,"240,365,259",2553,Generation X
Saint Vincent and Grenadines,1990,female,25-34 years,0,8323,0,Saint Vincent and Grenadines1990,,"240,365,259",2553,Boomers
Saint Vincent and Grenadines,1990,female,35-54 years,0,7762,0,Saint Vincent and Grenadines1990,,"240,365,259",2553,Silent
Saint Vincent and Grenadines,1990,female,5-14 years,0,13580,0,Saint Vincent and Grenadines1990,,"240,365,259",2553,Generation X
Saint Vincent and Grenadines,1990,female,55-74 years,0,5128,0,Saint Vincent and Grenadines1990,,"240,365,259",2553,G.I. Generation
Saint Vincent and Grenadines,1990,female,75+ years,0,1532,0,Saint Vincent and Grenadines1990,,"240,365,259",2553,G.I. Generation
Saint Vincent and Grenadines,1990,male,15-24 years,0,11489,0,Saint Vincent and Grenadines1990,,"240,365,259",2553,Generation X
Saint Vincent and Grenadines,1990,male,5-14 years,0,13853,0,Saint Vincent and Grenadines1990,,"240,365,259",2553,Generation X
Saint Vincent and Grenadines,1990,male,75+ years,0,1041,0,Saint Vincent and Grenadines1990,,"240,365,259",2553,G.I. Generation
Saint Vincent and Grenadines,1995,male,35-54 years,4,9078,44.06,Saint Vincent and Grenadines1995,,"316,008,481",3293,Boomers
Saint Vincent and Grenadines,1995,male,55-74 years,1,4642,21.54,Saint Vincent and Grenadines1995,,"316,008,481",3293,Silent
Saint Vincent and Grenadines,1995,male,25-34 years,1,9023,11.08,Saint Vincent and Grenadines1995,,"316,008,481",3293,Generation X
Saint Vincent and Grenadines,1995,male,15-24 years,1,11449,8.73,Saint Vincent and Grenadines1995,,"316,008,481",3293,Generation X
Saint Vincent and Grenadines,1995,female,15-24 years,0,11061,0,Saint Vincent and Grenadines1995,,"316,008,481",3293,Generation X
Saint Vincent and Grenadines,1995,female,25-34 years,0,8575,0,Saint Vincent and Grenadines1995,,"316,008,481",3293,Generation X
Saint Vincent and Grenadines,1995,female,35-54 years,0,8791,0,Saint Vincent and Grenadines1995,,"316,008,481",3293,Boomers
Saint Vincent and Grenadines,1995,female,5-14 years,0,12450,0,Saint Vincent and Grenadines1995,,"316,008,481",3293,Millenials
Saint Vincent and Grenadines,1995,female,55-74 years,0,5396,0,Saint Vincent and Grenadines1995,,"316,008,481",3293,Silent
Saint Vincent and Grenadines,1995,female,75+ years,0,1681,0,Saint Vincent and Grenadines1995,,"316,008,481",3293,G.I. Generation
Saint Vincent and Grenadines,1995,male,5-14 years,0,12625,0,Saint Vincent and Grenadines1995,,"316,008,481",3293,Millenials
Saint Vincent and Grenadines,1995,male,75+ years,0,1203,0,Saint Vincent and Grenadines1995,,"316,008,481",3293,G.I. Generation
Saint Vincent and Grenadines,1996,male,25-34 years,4,9020,44.35,Saint Vincent and Grenadines1996,,"331,489,704",3450,Generation X
Saint Vincent and Grenadines,1996,male,35-54 years,2,9518,21.01,Saint Vincent and Grenadines1996,,"331,489,704",3450,Boomers
Saint Vincent and Grenadines,1996,female,35-54 years,1,9172,10.9,Saint Vincent and Grenadines1996,,"331,489,704",3450,Boomers
Saint Vincent and Grenadines,1996,male,15-24 years,1,11360,8.8,Saint Vincent and Grenadines1996,,"331,489,704",3450,Generation X
Saint Vincent and Grenadines,1996,female,15-24 years,0,10978,0,Saint Vincent and Grenadines1996,,"331,489,704",3450,Generation X
Saint Vincent and Grenadines,1996,female,25-34 years,0,8535,0,Saint Vincent and Grenadines1996,,"331,489,704",3450,Generation X
Saint Vincent and Grenadines,1996,female,5-14 years,0,12189,0,Saint Vincent and Grenadines1996,,"331,489,704",3450,Millenials
Saint Vincent and Grenadines,1996,female,55-74 years,0,5346,0,Saint Vincent and Grenadines1996,,"331,489,704",3450,Silent
Saint Vincent and Grenadines,1996,female,75+ years,0,1733,0,Saint Vincent and Grenadines1996,,"331,489,704",3450,G.I. Generation
Saint Vincent and Grenadines,1996,male,5-14 years,0,12360,0,Saint Vincent and Grenadines1996,,"331,489,704",3450,Millenials
Saint Vincent and Grenadines,1996,male,55-74 years,0,4651,0,Saint Vincent and Grenadines1996,,"331,489,704",3450,Silent
Saint Vincent and Grenadines,1996,male,75+ years,0,1233,0,Saint Vincent and Grenadines1996,,"331,489,704",3450,G.I. Generation
Saint Vincent and Grenadines,1997,male,25-34 years,1,8956,11.17,Saint Vincent and Grenadines1997,,"347,770,000",3613,Generation X
Saint Vincent and Grenadines,1997,male,35-54 years,1,10022,9.98,Saint Vincent and Grenadines1997,,"347,770,000",3613,Boomers
Saint Vincent and Grenadines,1997,male,15-24 years,1,11269,8.87,Saint Vincent and Grenadines1997,,"347,770,000",3613,Generation X
Saint Vincent and Grenadines,1997,female,15-24 years,0,10897,0,Saint Vincent and Grenadines1997,,"347,770,000",3613,Generation X
Saint Vincent and Grenadines,1997,female,25-34 years,0,8443,0,Saint Vincent and Grenadines1997,,"347,770,000",3613,Generation X
Saint Vincent and Grenadines,1997,female,35-54 years,0,9614,0,Saint Vincent and Grenadines1997,,"347,770,000",3613,Boomers
Saint Vincent and Grenadines,1997,female,5-14 years,0,11950,0,Saint Vincent and Grenadines1997,,"347,770,000",3613,Millenials
Saint Vincent and Grenadines,1997,female,55-74 years,0,5289,0,Saint Vincent and Grenadines1997,,"347,770,000",3613,Silent
Saint Vincent and Grenadines,1997,female,75+ years,0,1780,0,Saint Vincent and Grenadines1997,,"347,770,000",3613,G.I. Generation
Saint Vincent and Grenadines,1997,male,5-14 years,0,12124,0,Saint Vincent and Grenadines1997,,"347,770,000",3613,Millenials
Saint Vincent and Grenadines,1997,male,55-74 years,0,4666,0,Saint Vincent and Grenadines1997,,"347,770,000",3613,Silent
Saint Vincent and Grenadines,1997,male,75+ years,0,1245,0,Saint Vincent and Grenadines1997,,"347,770,000",3613,G.I. Generation
Saint Vincent and Grenadines,1998,male,75+ years,1,1251,79.94,Saint Vincent and Grenadines1998,,"373,619,852",3874,G.I. Generation
Saint Vincent and Grenadines,1998,male,55-74 years,2,4684,42.7,Saint Vincent and Grenadines1998,,"373,619,852",3874,Silent
Saint Vincent and Grenadines,1998,male,35-54 years,4,10556,37.89,Saint Vincent and Grenadines1998,,"373,619,852",3874,Boomers
Saint Vincent and Grenadines,1998,male,25-34 years,3,8852,33.89,Saint Vincent and Grenadines1998,,"373,619,852",3874,Generation X
Saint Vincent and Grenadines,1998,female,15-24 years,0,10819,0,Saint Vincent and Grenadines1998,,"373,619,852",3874,Generation X
Saint Vincent and Grenadines,1998,female,25-34 years,0,8318,0,Saint Vincent and Grenadines1998,,"373,619,852",3874,Generation X
Saint Vincent and Grenadines,1998,female,35-54 years,0,10094,0,Saint Vincent and Grenadines1998,,"373,619,852",3874,Boomers
Saint Vincent and Grenadines,1998,female,5-14 years,0,11738,0,Saint Vincent and Grenadines1998,,"373,619,852",3874,Millenials
Saint Vincent and Grenadines,1998,female,55-74 years,0,5226,0,Saint Vincent and Grenadines1998,,"373,619,852",3874,Silent
Saint Vincent and Grenadines,1998,female,75+ years,0,1810,0,Saint Vincent and Grenadines1998,,"373,619,852",3874,G.I. Generation
Saint Vincent and Grenadines,1998,male,15-24 years,0,11181,0,Saint Vincent and Grenadines1998,,"373,619,852",3874,Generation X
Saint Vincent and Grenadines,1998,male,5-14 years,0,11920,0,Saint Vincent and Grenadines1998,,"373,619,852",3874,Millenials
Saint Vincent and Grenadines,1999,male,35-54 years,4,11082,36.09,Saint Vincent and Grenadines1999,,"390,719,148",4041,Boomers
Saint Vincent and Grenadines,1999,male,55-74 years,1,4717,21.2,Saint Vincent and Grenadines1999,,"390,719,148",4041,Silent
Saint Vincent and Grenadines,1999,male,5-14 years,1,11747,8.51,Saint Vincent and Grenadines1999,,"390,719,148",4041,Millenials
Saint Vincent and Grenadines,1999,female,15-24 years,0,10747,0,Saint Vincent and Grenadines1999,,"390,719,148",4041,Generation X
Saint Vincent and Grenadines,1999,female,25-34 years,0,8186,0,Saint Vincent and Grenadines1999,,"390,719,148",4041,Generation X
Saint Vincent and Grenadines,1999,female,35-54 years,0,10547,0,Saint Vincent and Grenadines1999,,"390,719,148",4041,Boomers
Saint Vincent and Grenadines,1999,female,5-14 years,0,11554,0,Saint Vincent and Grenadines1999,,"390,719,148",4041,Millenials
Saint Vincent and Grenadines,1999,female,55-74 years,0,5187,0,Saint Vincent and Grenadines1999,,"390,719,148",4041,Silent
Saint Vincent and Grenadines,1999,female,75+ years,0,1840,0,Saint Vincent and Grenadines1999,,"390,719,148",4041,G.I. Generation
Saint Vincent and Grenadines,1999,male,15-24 years,0,11093,0,Saint Vincent and Grenadines1999,,"390,719,148",4041,Generation X
Saint Vincent and Grenadines,1999,male,25-34 years,0,8736,0,Saint Vincent and Grenadines1999,,"390,719,148",4041,Generation X
Saint Vincent and Grenadines,1999,male,75+ years,0,1249,0,Saint Vincent and Grenadines1999,,"390,719,148",4041,G.I. Generation
Saint Vincent and Grenadines,2000,male,35-54 years,3,11565,25.94,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Boomers
Saint Vincent and Grenadines,2000,male,15-24 years,2,11006,18.17,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Generation X
Saint Vincent and Grenadines,2000,female,15-24 years,0,10682,0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Generation X
Saint Vincent and Grenadines,2000,female,25-34 years,0,8075,0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Generation X
Saint Vincent and Grenadines,2000,female,35-54 years,0,10952,0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Boomers
Saint Vincent and Grenadines,2000,female,5-14 years,0,11396,0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Millenials
Saint Vincent and Grenadines,2000,female,55-74 years,0,5182,0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Silent
Saint Vincent and Grenadines,2000,female,75+ years,0,1861,0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,G.I. Generation
Saint Vincent and Grenadines,2000,male,25-34 years,0,8625,0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Generation X
Saint Vincent and Grenadines,2000,male,5-14 years,0,11593,0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Millenials
Saint Vincent and Grenadines,2000,male,55-74 years,0,4776,0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,Silent
Saint Vincent and Grenadines,2000,male,75+ years,0,1243,0,Saint Vincent and Grenadines2000,0.674,"396,270,000",4087,G.I. Generation
