country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
Austria,2013,female,55-74 years,118,981829,12.02,Austria2013,0.884,430068712972,53229,Boomers
Austria,2013,male,15-24 years,54,518852,10.41,Austria2013,0.884,430068712972,53229,Millenials
Austria,2013,female,35-54 years,94,1279480,7.35,Austria2013,0.884,430068712972,53229,Generation X
Austria,2013,female,25-34 years,25,556475,4.49,Austria2013,0.884,430068712972,53229,Millenials
Austria,2013,female,15-24 years,20,496526,4.03,Austria2013,0.884,430068712972,53229,Millenials
Austria,2013,female,5-14 years,3,400256,0.75,Austria2013,0.884,430068712972,53229,Generation Z
Austria,2013,male,5-14 years,1,420342,0.24,Austria2013,0.884,430068712972,53229,Generation Z
Austria,2014,male,75+ years,206,269625,76.4,Austria2014,0.885,441885415806,54278,Silent
Austria,2014,male,55-74 years,282,906857,31.1,Austria2014,0.885,441885415806,54278,Boomers
Austria,2014,male,35-54 years,321,1280204,25.07,Austria2014,0.885,441885415806,54278,Generation X
Austria,2014,female,75+ years,77,442472,17.4,Austria2014,0.885,441885415806,54278,Silent
Austria,2014,male,25-34 years,100,576126,17.36,Austria2014,0.885,441885415806,54278,Millenials
Austria,2014,male,15-24 years,79,516580,15.29,Austria2014,0.885,441885415806,54278,Millenials
Austria,2014,female,55-74 years,108,993973,10.87,Austria2014,0.885,441885415806,54278,Boomers
Austria,2014,female,35-54 years,93,1276047,7.29,Austria2014,0.885,441885415806,54278,Generation X
Austria,2014,female,25-34 years,29,566622,5.12,Austria2014,0.885,441885415806,54278,Millenials
Austria,2014,female,15-24 years,17,493605,3.44,Austria2014,0.885,441885415806,54278,Millenials
Austria,2014,male,5-14 years,2,419646,0.48,Austria2014,0.885,441885415806,54278,Generation Z
Austria,2014,female,5-14 years,0,399408,0,Austria2014,0.885,441885415806,54278,Generation Z
Austria,2015,male,75+ years,214,290329,73.71,Austria2015,,382065930308,46484,Silent
Austria,2015,male,55-74 years,294,915115,32.13,Austria2015,,382065930308,46484,Boomers
Austria,2015,male,35-54 years,313,1279822,24.46,Austria2015,,382065930308,46484,Generation X
Austria,2015,female,75+ years,70,461676,15.16,Austria2015,,382065930308,46484,Silent
Austria,2015,male,25-34 years,78,590968,13.2,Austria2015,,382065930308,46484,Millenials
Austria,2015,male,15-24 years,61,519646,11.74,Austria2015,,382065930308,46484,Millenials
Austria,2015,female,55-74 years,100,998854,10.01,Austria2015,,382065930308,46484,Boomers
Austria,2015,female,35-54 years,79,1273034,6.21,Austria2015,,382065930308,46484,Generation X
Austria,2015,female,15-24 years,19,490742,3.87,Austria2015,,382065930308,46484,Millenials
Austria,2015,female,25-34 years,21,576661,3.64,Austria2015,,382065930308,46484,Millenials
Austria,2015,female,5-14 years,1,400831,0.25,Austria2015,,382065930308,46484,Generation Z
Austria,2015,male,5-14 years,1,421708,0.24,Austria2015,,382065930308,46484,Generation Z
Austria,2016,male,75+ years,212,307692,68.9,Austria2016,,390799991147,46976,Silent
Austria,2016,male,55-74 years,290,928992,31.22,Austria2016,,390799991147,46976,Boomers
Austria,2016,male,35-54 years,260,1281202,20.29,Austria2016,,390799991147,46976,Generation X
Austria,2016,male,25-34 years,86,605922,14.19,Austria2016,,390799991147,46976,Millenials
Austria,2016,female,75+ years,61,478267,12.75,Austria2016,,390799991147,46976,Silent
Austria,2016,male,15-24 years,58,525977,11.03,Austria2016,,390799991147,46976,Millenials
Austria,2016,female,55-74 years,99,1009403,9.81,Austria2016,,390799991147,46976,Boomers
Austria,2016,female,35-54 years,95,1273241,7.46,Austria2016,,390799991147,46976,Generation X
Austria,2016,female,15-24 years,22,488020,4.51,Austria2016,,390799991147,46976,Millenials
Austria,2016,female,25-34 years,18,585913,3.07,Austria2016,,390799991147,46976,Millenials
Bahamas,2011,male,55-74 years,1,22178,4.51,Bahamas2011,0.778,10070450000,29761,Boomers
Bahamas,2011,female,25-34 years,1,29138,3.43,Bahamas2011,0.778,10070450000,29761,Millenials
Bahamas,2011,male,15-24 years,1,32343,3.09,Bahamas2011,0.778,10070450000,29761,Millenials
Bahamas,2011,male,35-54 years,1,50932,1.96,Bahamas2011,0.778,10070450000,29761,Generation X
Bahamas,2011,female,15-24 years,0,32120,0,Bahamas2011,0.778,10070450000,29761,Millenials
Bahamas,2011,female,35-54 years,0,53821,0,Bahamas2011,0.778,10070450000,29761,Generation X
Bahamas,2011,female,5-14 years,0,26108,0,Bahamas2011,0.778,10070450000,29761,Generation Z
Bahamas,2011,female,55-74 years,0,26262,0,Bahamas2011,0.778,10070450000,29761,Boomers
Bahamas,2011,female,75+ years,0,6106,0,Bahamas2011,0.778,10070450000,29761,Silent
Bahamas,2011,male,25-34 years,0,28997,0,Bahamas2011,0.778,10070450000,29761,Millenials
Bahamas,2011,male,5-14 years,0,27054,0,Bahamas2011,0.778,10070450000,29761,Generation Z
Bahamas,2011,male,75+ years,0,3324,0,Bahamas2011,0.778,10070450000,29761,Silent
Bahamas,2012,male,15-24 years,2,32716,6.11,Bahamas2012,0.783,10720500000,31204,Millenials
Bahamas,2012,male,35-54 years,2,51466,3.89,Bahamas2012,0.783,10720500000,31204,Generation X
Bahamas,2012,female,35-54 years,1,54245,1.84,Bahamas2012,0.783,10720500000,31204,Generation X
Bahamas,2012,female,15-24 years,0,32430,0,Bahamas2012,0.783,10720500000,31204,Millenials
Bahamas,2012,female,25-34 years,0,29909,0,Bahamas2012,0.783,10720500000,31204,Millenials
Bahamas,2012,female,5-14 years,0,25670,0,Bahamas2012,0.783,10720500000,31204,Generation Z
Bahamas,2012,female,55-74 years,0,27444,0,Bahamas2012,0.783,10720500000,31204,Boomers
Bahamas,2012,female,75+ years,0,6463,0,Bahamas2012,0.783,10720500000,31204,Silent
Bahamas,2012,male,25-34 years,0,29740,0,Bahamas2012,0.783,10720500000,31204,Millenials
Bahamas,2012,male,5-14 years,0,26675,0,Bahamas2012,0.783,10720500000,31204,Generation Z
Bahamas,2012,male,55-74 years,0,23216,0,Bahamas2012,0.783,10720500000,31204,Boomers
Bahamas,2012,male,75+ years,0,3584,0,Bahamas2012,0.783,10720500000,31204,Silent
Bahamas,2013,male,55-74 years,2,24298,8.23,Bahamas2013,0.786,10627600000,30455,Boomers
Bahamas,2013,male,35-54 years,2,51912,3.85,Bahamas2013,0.786,10627600000,30455,Generation X
Bahamas,2013,female,35-54 years,1,54567,1.83,Bahamas2013,0.786,10627600000,30455,Generation X
Bahamas,2013,female,15-24 years,0,32613,0,Bahamas2013,0.786,10627600000,30455,Millenials
Bahamas,2013,female,25-34 years,0,30751,0,Bahamas2013,0.786,10627600000,30455,Millenials
Bahamas,2013,female,5-14 years,0,25435,0,Bahamas2013,0.786,10627600000,30455,Generation Z
Bahamas,2013,female,55-74 years,0,28689,0,Bahamas2013,0.786,10627600000,30455,Boomers
Bahamas,2013,female,75+ years,0,6828,0,Bahamas2013,0.786,10627600000,30455,Silent
Bahamas,2013,male,15-24 years,0,32971,0,Bahamas2013,0.786,10627600000,30455,Millenials
Bahamas,2013,male,25-34 years,0,30545,0,Bahamas2013,0.786,10627600000,30455,Millenials
Bahamas,2013,male,5-14 years,0,26496,0,Bahamas2013,0.786,10627600000,30455,Generation Z
Bahamas,2013,male,75+ years,0,3854,0,Bahamas2013,0.786,10627600000,30455,Silent
Bahrain,2011,male,15-24 years,3,101695,2.95,Bahrain2011,0.817,28776595745,26078,Millenials
Bahrain,2011,male,55-74 years,1,43883,2.28,Bahrain2011,0.817,28776595745,26078,Boomers
Bahrain,2011,female,25-34 years,2,98138,2.04,Bahrain2011,0.817,28776595745,26078,Millenials
Bahrain,2011,male,25-34 years,4,220691,1.81,Bahrain2011,0.817,28776595745,26078,Millenials
Bahrain,2011,male,35-54 years,4,242955,1.65,Bahrain2011,0.817,28776595745,26078,Generation X
Bahrain,2011,female,35-54 years,2,123582,1.62,Bahrain2011,0.817,28776595745,26078,Generation X
Bahrain,2011,female,15-24 years,1,75788,1.32,Bahrain2011,0.817,28776595745,26078,Millenials
Bahrain,2011,female,5-14 years,1,77270,1.29,Bahrain2011,0.817,28776595745,26078,Generation Z
Bahrain,2011,female,55-74 years,0,29140,0,Bahrain2011,0.817,28776595745,26078,Boomers
Bahrain,2011,female,75+ years,0,4742,0,Bahrain2011,0.817,28776595745,26078,Silent
Bahrain,2011,male,5-14 years,0,81209,0,Bahrain2011,0.817,28776595745,26078,Generation Z
Bahrain,2011,male,75+ years,0,4369,0,Bahrain2011,0.817,28776595745,26078,Silent
Bahrain,2012,male,25-34 years,11,237133,4.64,Bahrain2012,0.819,30749308511,25587,Millenials
Bahrain,2012,male,35-54 years,6,268027,2.24,Bahrain2012,0.819,30749308511,25587,Generation X
Bahrain,2012,female,25-34 years,1,110796,0.9,Bahrain2012,0.819,30749308511,25587,Millenials
Bahrain,2012,male,15-24 years,1,111603,0.9,Bahrain2012,0.819,30749308511,25587,Millenials
Bahrain,2012,female,15-24 years,0,81091,0,Bahrain2012,0.819,30749308511,25587,Millenials
Bahrain,2012,female,35-54 years,0,135976,0,Bahrain2012,0.819,30749308511,25587,Generation X
Bahrain,2012,female,5-14 years,0,81275,0,Bahrain2012,0.819,30749308511,25587,Generation Z
Bahrain,2012,female,55-74 years,0,31641,0,Bahrain2012,0.819,30749308511,25587,Boomers
Bahrain,2012,female,75+ years,0,4548,0,Bahrain2012,0.819,30749308511,25587,Silent
Bahrain,2012,male,5-14 years,0,85538,0,Bahrain2012,0.819,30749308511,25587,Generation Z
Bahrain,2012,male,55-74 years,0,50001,0,Bahrain2012,0.819,30749308511,25587,Boomers
Bahrain,2012,male,75+ years,0,4149,0,Bahrain2012,0.819,30749308511,25587,Silent
Bahrain,2013,male,15-24 years,1,110064,0.91,Bahrain2013,0.821,32539547872,26793,Millenials
Bahrain,2013,male,25-34 years,2,237632,0.84,Bahrain2013,0.821,32539547872,26793,Millenials
Bahrain,2013,male,35-54 years,2,269162,0.74,Bahrain2013,0.821,32539547872,26793,Generation X
Bahrain,2013,female,15-24 years,0,80476,0,Bahrain2013,0.821,32539547872,26793,Millenials
Bahrain,2013,female,25-34 years,0,112513,0,Bahrain2013,0.821,32539547872,26793,Millenials
Bahrain,2013,female,35-54 years,0,139352,0,Bahrain2013,0.821,32539547872,26793,Generation X
Bahrain,2013,female,5-14 years,0,82726,0,Bahrain2013,0.821,32539547872,26793,Generation Z
Bahrain,2013,female,55-74 years,0,33780,0,Bahrain2013,0.821,32539547872,26793,Boomers
Bahrain,2013,female,75+ years,0,4859,0,Bahrain2013,0.821,32539547872,26793,Silent
Bahrain,2013,male,5-14 years,0,86269,0,Bahrain2013,0.821,32539547872,26793,Generation Z
Bahrain,2013,male,55-74 years,0,53308,0,Bahrain2013,0.821,32539547872,26793,Boomers
Bahrain,2013,male,75+ years,0,4351,0,Bahrain2013,0.821,32539547872,26793,Silent
Bahrain,2014,male,15-24 years,4,100635,3.97,Bahrain2014,0.824,33387712766,27503,Millenials
Bahrain,2014,male,25-34 years,3,237952,1.26,Bahrain2014,0.824,33387712766,27503,Millenials
Bahrain,2014,female,25-34 years,1,110838,0.9,Bahrain2014,0.824,33387712766,27503,Millenials
Bahrain,2014,male,35-54 years,1,258922,0.39,Bahrain2014,0.824,33387712766,27503,Generation X
Bahrain,2014,female,15-24 years,0,78926,0,Bahrain2014,0.824,33387712766,27503,Millenials
Bahrain,2014,female,35-54 years,0,139103,0,Bahrain2014,0.824,33387712766,27503,Generation X
Bahrain,2014,female,5-14 years,0,82452,0,Bahrain2014,0.824,33387712766,27503,Generation Z
Bahrain,2014,female,55-74 years,0,41406,0,Bahrain2014,0.824,33387712766,27503,Boomers
Bahrain,2014,female,75+ years,0,6154,0,Bahrain2014,0.824,33387712766,27503,Silent
Bahrain,2014,male,5-14 years,0,86539,0,Bahrain2014,0.824,33387712766,27503,Generation Z
Bahrain,2014,male,55-74 years,0,64351,0,Bahrain2014,0.824,33387712766,27503,Boomers
Bahrain,2014,male,75+ years,0,6688,0,Bahrain2014,0.824,33387712766,27503,Silent
Barbados,2011,female,15-24 years,0,18660,0,Barbados2011,0.786,4660900000,17708,Millenials
Barbados,2011,female,25-34 years,0,19511,0,Barbados2011,0.786,4660900000,17708,Millenials
Barbados,2011,female,35-54 years,0,43221,0,Barbados2011,0.786,4660900000,17708,Generation X
Barbados,2011,female,5-14 years,0,18501,0,Barbados2011,0.786,4660900000,17708,Generation Z
Barbados,2011,female,55-74 years,0,27506,0,Barbados2011,0.786,4660900000,17708,Boomers
Barbados,2011,female,75+ years,0,10011,0,Barbados2011,0.786,4660900000,17708,Silent
Barbados,2011,male,15-24 years,0,18668,0,Barbados2011,0.786,4660900000,17708,Millenials
Barbados,2011,male,25-34 years,0,18675,0,Barbados2011,0.786,4660900000,17708,Millenials
Barbados,2011,male,35-54 years,0,39290,0,Barbados2011,0.786,4660900000,17708,Generation X
Barbados,2011,male,5-14 years,0,19431,0,Barbados2011,0.786,4660900000,17708,Generation Z
Barbados,2011,male,55-74 years,0,23496,0,Barbados2011,0.786,4660900000,17708,Boomers
Barbados,2011,male,75+ years,0,6233,0,Barbados2011,0.786,4660900000,17708,Silent
Barbados,2012,female,15-24 years,0,18575,0,Barbados2012,0.793,4656350000,17620,Millenials
Barbados,2012,female,25-34 years,0,19421,0,Barbados2012,0.793,4656350000,17620,Millenials
Barbados,2012,female,35-54 years,0,42921,0,Barbados2012,0.793,4656350000,17620,Generation X
Barbados,2012,female,5-14 years,0,18436,0,Barbados2012,0.793,4656350000,17620,Generation Z
Barbados,2012,female,55-74 years,0,28473,0,Barbados2012,0.793,4656350000,17620,Boomers
Barbados,2012,female,75+ years,0,10166,0,Barbados2012,0.793,4656350000,17620,Silent
Barbados,2012,male,15-24 years,0,18579,0,Barbados2012,0.793,4656350000,17620,Millenials
Barbados,2012,male,25-34 years,0,18523,0,Barbados2012,0.793,4656350000,17620,Millenials
Barbados,2012,male,35-54 years,0,39060,0,Barbados2012,0.793,4656350000,17620,Generation X
Barbados,2012,male,5-14 years,0,19402,0,Barbados2012,0.793,4656350000,17620,Generation Z
Barbados,2012,male,55-74 years,0,24339,0,Barbados2012,0.793,4656350000,17620,Boomers
Barbados,2012,male,75+ years,0,6375,0,Barbados2012,0.793,4656350000,17620,Silent
Barbados,2013,female,15-24 years,0,18473,0,Barbados2013,0.785,4612500000,17395,Millenials
Barbados,2013,female,25-34 years,0,19336,0,Barbados2013,0.785,4612500000,17395,Millenials
Barbados,2013,female,35-54 years,0,42518,0,Barbados2013,0.785,4612500000,17395,Generation X
Barbados,2013,female,5-14 years,0,18384,0,Barbados2013,0.785,4612500000,17395,Generation Z
Barbados,2013,female,55-74 years,0,29474,0,Barbados2013,0.785,4612500000,17395,Boomers
Barbados,2013,female,75+ years,0,10306,0,Barbados2013,0.785,4612500000,17395,Silent
Barbados,2013,male,15-24 years,0,18497,0,Barbados2013,0.785,4612500000,17395,Millenials
Barbados,2013,male,25-34 years,0,18365,0,Barbados2013,0.785,4612500000,17395,Millenials
Barbados,2013,male,35-54 years,0,38728,0,Barbados2013,0.785,4612500000,17395,Generation X
Barbados,2013,male,5-14 years,0,19376,0,Barbados2013,0.785,4612500000,17395,Generation Z
Barbados,2013,male,55-74 years,0,25209,0,Barbados2013,0.785,4612500000,17395,Boomers
Barbados,2013,male,75+ years,0,6499,0,Barbados2013,0.785,4612500000,17395,Silent
Belarus,2011,male,75+ years,112,161762,69.24,Belarus2011,0.793,61757788945,6902,Silent
Belarus,2011,male,55-74 years,415,755610,54.92,Belarus2011,0.793,61757788945,6902,Boomers
Belarus,2011,male,35-54 years,730,1342175,54.39,Belarus2011,0.793,61757788945,6902,Generation X
Belarus,2011,male,25-34 years,340,736247,46.18,Belarus2011,0.793,61757788945,6902,Millenials
Belarus,2011,male,15-24 years,185,676797,27.33,Belarus2011,0.793,61757788945,6902,Millenials
Belarus,2011,female,75+ years,69,441193,15.64,Belarus2011,0.793,61757788945,6902,Silent
Belarus,2011,female,35-54 years,141,1470135,9.59,Belarus2011,0.793,61757788945,6902,Generation X
Belarus,2011,female,55-74 years,91,1104192,8.24,Belarus2011,0.793,61757788945,6902,Boomers
Belarus,2011,female,25-34 years,42,724263,5.8,Belarus2011,0.793,61757788945,6902,Millenials
Belarus,2011,female,15-24 years,36,639397,5.63,Belarus2011,0.793,61757788945,6902,Millenials
Belarus,2011,male,5-14 years,10,459834,2.17,Belarus2011,0.793,61757788945,6902,Generation Z
Belarus,2011,female,5-14 years,1,435715,0.23,Belarus2011,0.793,61757788945,6902,Generation Z
Belarus,2013,male,75+ years,125,169369,73.8,Belarus2013,0.796,75527984234,8477,Silent
Belarus,2013,male,55-74 years,376,786132,47.83,Belarus2013,0.796,75527984234,8477,Boomers
Belarus,2013,male,35-54 years,609,1316641,46.25,Belarus2013,0.796,75527984234,8477,Generation X
Belarus,2013,male,25-34 years,308,759582,40.55,Belarus2013,0.796,75527984234,8477,Millenials
Belarus,2013,male,15-24 years,145,609560,23.79,Belarus2013,0.796,75527984234,8477,Millenials
Belarus,2013,female,75+ years,65,464748,13.99,Belarus2013,0.796,75527984234,8477,Silent
Belarus,2013,female,35-54 years,111,1438609,7.72,Belarus2013,0.796,75527984234,8477,Generation X
Belarus,2013,female,55-74 years,87,1130796,7.69,Belarus2013,0.796,75527984234,8477,Boomers
Belarus,2013,female,25-34 years,45,739769,6.08,Belarus2013,0.796,75527984234,8477,Millenials
Belarus,2013,female,15-24 years,25,576270,4.34,Belarus2013,0.796,75527984234,8477,Millenials
Belarus,2013,male,5-14 years,5,471922,1.06,Belarus2013,0.796,75527984234,8477,Generation Z
Belarus,2013,female,5-14 years,1,446842,0.22,Belarus2013,0.796,75527984234,8477,Generation Z
Belarus,2014,male,75+ years,125,172445,72.49,Belarus2014,0.798,78813839984,8849,Silent
Belarus,2014,male,35-54 years,572,1305009,43.83,Belarus2014,0.798,78813839984,8849,Generation X
Belarus,2014,male,55-74 years,341,807337,42.24,Belarus2014,0.798,78813839984,8849,Boomers
Belarus,2014,male,25-34 years,297,768569,38.64,Belarus2014,0.798,78813839984,8849,Millenials
Belarus,2014,male,15-24 years,128,578690,22.12,Belarus2014,0.798,78813839984,8849,Millenials
Belarus,2014,female,75+ years,53,475110,11.16,Belarus2014,0.798,78813839984,8849,Silent
Belarus,2014,female,35-54 years,93,1421531,6.54,Belarus2014,0.798,78813839984,8849,Generation X
Belarus,2014,female,55-74 years,68,1149649,5.91,Belarus2014,0.798,78813839984,8849,Boomers
Belarus,2014,female,25-34 years,41,745490,5.5,Belarus2014,0.798,78813839984,8849,Millenials
Belarus,2014,female,15-24 years,15,546952,2.74,Belarus2014,0.798,78813839984,8849,Millenials
Belarus,2014,female,5-14 years,6,455300,1.32,Belarus2014,0.798,78813839984,8849,Generation Z
Belarus,2014,male,5-14 years,2,480895,0.42,Belarus2014,0.798,78813839984,8849,Generation Z
